product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16,3041,2017-07-17,True,Approved,Norco ,Standard,high,small,1661.92,1479.11,35378.0
41,254,2017-10-07,False,Approved,Solex,Road,medium,medium,416.98,312.74,34165.0
33,1089,2017-10-04,True,Approved,Giant ,Standard,medium,small,1311.44,1167.18,33888.0
97,592,2017-02-17,True,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
45,55,2017-08-01,True,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0
63,307,2017-04-01,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
75,1105,2017-08-05,False,Approved,Giant ,Touring,medium,large,1873.97,863.95,40410.0
45,944,2017-11-05,True,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
36,1131,2017-10-21,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
89,82,2017-05-21,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,40336.0
33,3050,2017-01-19,False,Approved,OHM ,Road,medium,small,1810.0,1610.9,39526.0
56,262,2017-03-09,True,Approved,Norco ,Mountain,low,small,688.63,612.88,34115.0
73,1992,2017-04-23,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37873.0
32,548,2017-03-24,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,37874.0
56,2019,2017-09-28,True,Approved,Norco ,Mountain,low,small,688.63,612.88,34244.0
57,360,2017-08-27,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0
52,2143,2017-11-10,False,Approved,Solex,Road,medium,large,1777.8,820.78,42404.0
18,2638,2017-02-10,True,Approved,Solex,Standard,medium,medium,575.27,431.45,40303.0
52,577,2017-12-28,True,Approved,OHM ,Road,medium,medium,1280.28,829.51,40779.0
6,2718,2017-01-26,False,Cancelled,Solex,Standard,high,medium,748.17,448.9,37337.0
58,259,2017-09-01,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,39915.0
88,2455,2017-01-17,False,Approved,Norco ,Standard,medium,medium,1198.46,381.1,36145.0
0,2904,2017-09-09,True,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
7,1130,2017-04-23,False,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
67,1469,2017-03-07,False,Approved,Norco ,Road,medium,medium,544.05,376.84,38859.0
94,2627,2017-06-19,False,Approved,Giant ,Standard,medium,large,1635.3,993.66,37539.0
60,1429,2017-05-03,True,Approved,Giant ,Standard,high,small,1977.36,1759.85,41047.0
94,1315,2017-12-25,False,Approved,Giant ,Standard,medium,large,1635.3,993.66,34556.0
19,2438,2017-04-25,True,Approved,OHM ,Road,high,large,12.01,7.21,36334.0
64,3472,2017-07-15,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
13,1773,2017-06-27,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
31,2212,2017-05-05,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,36361.0
74,1137,2017-06-20,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
78,1378,2017-04-26,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
81,1875,2017-09-06,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
40,353,2017-11-02,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,33455.0
0,2871,2017-04-24,True,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0
1,3304,2017-01-24,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
54,841,2017-05-29,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42218.0
10,1455,2017-03-06,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
37,174,2017-10-03,False,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
96,439,2017-12-02,unknown,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
87,1192,2017-11-08,False,Approved,Giant ,Standard,high,medium,1179.0,707.4,35667.0
11,998,2017-12-02,True,Approved,Giant ,Standard,high,medium,1274.93,764.96,37838.0
0,5034,2017-01-27,False,Approved,Norco ,Standard,medium,medium,360.4,270.2999878,35667.0
35,443,2017-05-19,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
45,79,2017-03-13,False,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
17,1925,2017-05-14,True,Approved,Solex,Standard,high,medium,1024.66,614.8,34165.0
35,2944,2017-03-16,False,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
72,755,2017-09-21,True,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
3,1116,2017-01-19,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,40410.0
73,733,2017-11-14,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
36,2963,2017-07-01,True,Approved,Solex,Standard,low,medium,945.04,507.58,35560.0
9,2564,2017-11-04,False,Approved,OHM ,Road,medium,medium,742.54,667.4,33549.0
19,1803,2017-02-07,True,Approved,OHM ,Road,high,large,12.01,7.21,39880.0
22,813,2017-10-03,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
43,2824,2017-08-19,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
2,1421,2017-03-23,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
13,1228,2017-07-19,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
50,1799,2017-11-03,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
29,499,2017-06-01,True,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
19,43,2017-01-18,False,Approved,OHM ,Road,high,large,12.01,7.21,39880.0
43,3117,2017-01-05,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,37668.0
98,730,2017-07-23,False,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
15,1104,2017-04-23,False,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
56,2049,2017-04-13,True,Approved,Norco ,Mountain,low,small,688.63,612.88,34244.0
0,2830,2017-09-22,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
91,2306,2017-01-05,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0
90,3,2017-06-26,unknown,Approved,Norco ,Standard,low,medium,363.01,290.41,40303.0
40,112,2017-01-24,True,Approved,Trek ,Road,medium,large,1894.19,598.76,40649.0
35,1463,2017-12-05,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41167.0
95,3340,2017-07-17,True,Approved,Giant ,Standard,medium,large,569.56,528.43,37874.0
77,2342,2017-01-26,unknown,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
3,1102,2017-10-31,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,40336.0
15,3376,2017-03-08,False,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
5,873,2017-02-06,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,41701.0
31,1030,2017-01-15,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
24,2936,2017-05-09,False,Approved,Solex,Road,medium,large,1777.8,820.78,40487.0
0,918,2017-03-06,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
41,1864,2017-04-28,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
87,3178,2017-01-12,False,Approved,Giant ,Standard,high,medium,1179.0,707.4,41434.0
24,3196,2017-10-29,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
34,2006,2017-07-22,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303.0
81,2375,2017-11-17,False,Approved,Norco ,Standard,medium,small,586.45,521.94,33429.0
8,2121,2017-09-04,False,Approved,Solex,Road,medium,small,1703.52,1516.13,34586.0
49,2592,2017-05-31,False,Approved,Trek ,Road,medium,medium,533.51,400.13,35707.0
47,1241,2017-03-03,False,Approved,Trek ,Road,low,small,1720.7,1531.42,41009.0
55,3477,2017-03-23,unknown,Approved,Trek ,Road,medium,large,1894.19,598.76,36146.0
23,2518,2017-05-08,True,Approved,Norco ,Mountain,low,small,688.63,612.88,37220.0
60,2880,2017-08-31,True,Approved,Giant ,Standard,high,small,1977.36,1759.85,40779.0
3,1932,2017-03-05,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,38573.0
1,3301,2017-11-18,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
0,1217,2017-08-14,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
40,1421,2017-11-07,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
3,1503,2017-02-02,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,34115.0
91,2859,2017-07-03,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
79,1234,2017-11-06,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
49,1730,2017-05-21,False,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
5,752,2017-02-21,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,38573.0
21,297,2017-12-22,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
59,1481,2017-05-10,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
62,1808,2017-08-03,True,Approved,Solex,Standard,high,medium,1024.66,614.8,40487.0
27,256,2017-12-30,False,Approved,Trek ,Standard,low,medium,1057.51,154.4,40336.0
14,349,2017-08-05,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
69,3092,2017-07-23,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
36,2492,2017-11-27,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
9,1627,2017-04-26,True,Approved,OHM ,Road,medium,medium,742.54,667.4,33549.0
30,1783,2017-07-30,False,Approved,Solex,Standard,high,medium,748.17,448.9,37337.0
47,3304,2017-10-13,True,Approved,Trek ,Road,low,small,1720.7,1531.42,38991.0
0,1220,2017-10-25,False,Approved,OHM ,Standard,medium,medium,183.86,137.9,35707.0
0,1756,2017-10-29,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
51,3062,2017-06-05,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,41009.0
89,75,2017-08-14,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
34,602,2017-10-14,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303.0
55,3413,2017-09-25,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
71,2334,2017-05-30,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
19,2176,2017-09-18,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
49,1254,2017-07-21,True,Approved,Trek ,Road,medium,medium,533.51,400.13,35470.0
30,1576,2017-09-26,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
12,2141,2017-05-17,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,41533.0
29,2563,2017-02-24,False,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
32,1024,2017-01-04,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,36833.0
2,1442,2017-05-09,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
66,858,2017-10-15,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
66,2072,2017-03-12,False,Approved,Giant ,Road,low,small,590.26,525.33,34996.0
95,3378,2017-04-07,False,Approved,Giant ,Standard,medium,large,569.56,528.43,37874.0
15,1483,2017-04-23,False,Approved,Norco ,Standard,low,medium,958.74,748.9,35160.0
35,1447,2017-04-29,True,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
1,1743,2017-09-03,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,38258.0
34,2245,2017-04-06,False,Approved,Norco ,Road,high,large,774.53,464.72,41064.0
34,1621,2017-08-23,False,Approved,Norco ,Road,high,large,774.53,464.72,37698.0
84,2201,2017-04-25,False,Approved,Trek ,Road,medium,medium,290.62,215.14,36367.0
89,1554,2017-09-08,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42560.0
1,2183,2017-09-05,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,40649.0
76,85,2017-12-10,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
77,1826,2017-01-22,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0
47,1837,2017-11-25,True,Approved,Trek ,Road,low,small,1720.7,1531.42,39915.0
15,2447,2017-05-20,False,Approved,Norco ,Standard,low,medium,958.74,748.9,40303.0
52,967,2017-04-15,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,34170.0
81,1688,2017-10-20,False,Approved,Norco ,Standard,medium,small,586.45,521.94,33429.0
99,494,2017-08-19,False,Approved,OHM ,Standard,medium,medium,1227.34,770.89,34556.0
0,629,2017-10-05,False,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
57,2565,2017-01-12,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0
51,187,2017-01-18,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,41009.0
32,416,2017-03-10,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
5,3474,2017-07-13,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,38206.0
24,1186,2017-11-27,True,Cancelled,Solex,Road,medium,large,1777.8,820.78,37337.0
55,2662,2017-10-23,True,Approved,Trek ,Road,medium,large,1894.19,598.76,36146.0
29,2102,2017-12-13,True,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
13,2397,2017-07-30,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586.0
42,606,2017-05-01,True,Approved,OHM ,Road,medium,small,1810.0,1610.9,41848.0
65,1693,2017-10-16,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
11,2847,2017-03-08,False,Approved,Giant ,Standard,high,medium,1274.93,764.96,39298.0
4,1885,2017-05-20,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145.0
30,2577,2017-09-28,True,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0
64,611,2017-12-27,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
47,3199,2017-03-24,False,Approved,Trek ,Road,low,small,1720.7,1531.42,41064.0
79,2516,2017-08-10,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
35,1993,2017-04-06,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41245.0
31,673,2017-02-07,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,35052.0
57,3374,2017-09-28,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0
99,2783,2017-10-18,False,Approved,OHM ,Standard,medium,medium,1227.34,770.89,34556.0
100,996,2017-01-18,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,38193.0
74,1933,2017-06-03,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
29,815,2017-11-01,True,Approved,Norco ,Road,medium,medium,543.39,407.54,33888.0
61,2013,2017-03-19,False,Approved,OHM ,Standard,low,medium,71.16,56.93,42145.0
67,2144,2017-09-05,True,Approved,Norco ,Road,medium,medium,544.05,376.84,34996.0
9,2811,2017-03-05,True,Approved,OHM ,Road,medium,medium,742.54,667.4,33549.0
39,2754,2017-06-27,False,Approved,Giant ,Standard,medium,large,1812.75,582.48,40336.0
9,2801,2017-09-18,False,Approved,OHM ,Road,medium,medium,742.54,667.4,33549.0
61,2796,2017-12-22,True,Approved,OHM ,Standard,low,medium,71.16,56.93,42172.0
58,582,2017-03-08,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,42295.0
17,2422,2017-01-09,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
78,2155,2017-06-17,False,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
18,2279,2017-10-10,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
50,1669,2017-07-09,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,35052.0
7,273,2017-07-14,True,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
12,1676,2017-02-19,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34170.0
77,968,2017-08-20,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0
64,2820,2017-02-11,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
42,2317,2017-07-11,False,Approved,OHM ,Road,medium,small,1810.0,1610.9,40672.0
18,1967,2017-08-12,False,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0
55,2917,2017-05-13,False,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
71,239,2017-03-30,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
50,2709,2017-10-24,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
25,132,2017-11-03,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,37337.0
25,1069,2017-05-26,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
3,173,2017-03-02,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,37823.0
85,11,2017-02-06,unknown,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
92,1595,2017-03-14,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
7,2881,2017-01-08,True,Approved,Trek ,Road,low,medium,980.37,234.43,41701.0
3,2665,2017-11-30,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41047.0
65,1997,2017-10-30,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
91,1238,2017-02-15,True,Approved,Solex,Standard,medium,medium,100.35,75.26,37874.0
5,2338,2017-03-01,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
28,166,2017-10-10,unknown,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
68,471,2017-05-07,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
0,1415,2017-12-03,False,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0
99,2124,2017-05-16,False,Approved,Trek ,Road,low,small,1720.7,1531.42,38991.0
50,1227,2017-04-29,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0
34,3434,2017-02-08,True,Approved,Norco ,Road,high,large,774.53,464.72,37698.0
0,698,2017-10-07,True,Approved,Norco ,Road,medium,medium,543.39,407.54,42458.0
25,897,2017-02-14,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
61,1462,2017-05-04,True,Approved,OHM ,Standard,low,medium,71.16,56.93,34143.0
58,2405,2017-11-15,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,42295.0
22,634,2017-08-29,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
87,773,2017-10-14,False,Approved,Giant ,Standard,high,medium,1179.0,707.4,38482.0
3,1492,2017-12-17,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41009.0
19,963,2017-10-31,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,38258.0
48,890,2017-01-04,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220.0
83,1053,2017-08-13,True,Approved,Solex,Touring,medium,large,2083.94,675.03,35667.0
97,457,2017-07-20,False,Approved,OHM ,Road,medium,medium,742.54,667.4,36146.0
32,3162,2017-11-09,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,36498.0
53,2165,2017-02-13,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
0,1623,2017-06-26,True,Approved,Solex,Standard,medium,medium,100.35,75.26,42458.0
55,415,2017-12-03,True,Approved,Trek ,Road,medium,large,1894.19,598.76,34170.0
3,662,2017-05-10,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
0,3295,2017-02-26,True,Approved,OHM ,Standard,low,medium,71.16,56.93,36146.0
91,2608,2017-04-07,True,Approved,Solex,Standard,medium,medium,100.35,75.26,34556.0
57,2717,2017-07-01,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
86,1215,2017-02-01,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
83,581,2017-07-11,True,Approved,Solex,Touring,medium,large,2083.94,675.03,36145.0
0,1637,2017-01-15,True,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
36,2671,2017-03-06,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
25,2099,2017-10-10,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,37220.0
16,2508,2017-04-21,True,Approved,Norco ,Standard,high,small,1661.92,1479.11,33888.0
66,538,2017-04-21,True,Approved,Giant ,Road,low,small,590.26,525.33,38647.0
69,58,2017-07-05,False,Approved,Giant ,Road,medium,medium,792.9,594.68,42105.0
50,883,2017-02-20,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707.0
64,2658,2017-10-25,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,34996.0
27,3415,2017-05-04,False,Approved,Trek ,Standard,low,medium,1057.51,154.4,35560.0
55,2190,2017-07-27,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
22,2190,2017-07-30,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
39,2831,2017-12-16,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,40672.0
75,446,2017-03-22,True,Approved,Giant ,Touring,medium,large,1873.97,863.95,41922.0
35,2574,2017-01-08,True,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
50,1801,2017-10-26,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
46,2609,2017-12-06,True,Approved,Solex,Standard,low,medium,1289.85,74.51,35470.0
27,81,2017-10-19,True,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
98,2602,2017-02-07,True,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
67,488,2017-02-16,True,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
97,1321,2017-09-18,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
42,1870,2017-08-16,True,Approved,OHM ,Road,medium,small,1810.0,1610.9,39526.0
88,2297,2017-08-02,True,Approved,Norco ,Standard,medium,medium,1198.46,381.1,37626.0
51,2960,2017-08-09,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,34170.0
82,2862,2017-06-27,False,Approved,Norco ,Standard,high,medium,1148.64,689.18,42226.0
92,1536,2017-02-03,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833.0
73,920,2017-04-05,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429.0
70,2602,2017-08-15,True,Cancelled,Trek ,Standard,high,medium,495.72,297.43,42105.0
63,2184,2017-09-23,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
7,3117,2017-05-12,True,Approved,Trek ,Road,low,medium,980.37,234.43,39298.0
41,3150,2017-09-03,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
68,204,2017-04-11,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
16,3060,2017-05-01,False,Approved,Norco ,Standard,high,small,1661.92,1479.11,41345.0
53,3177,2017-05-02,True,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
73,1609,2017-08-04,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668.0
75,1849,2017-03-04,True,Approved,Giant ,Touring,medium,large,1873.97,863.95,38193.0
17,2679,2017-07-06,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
42,326,2017-07-22,False,Approved,OHM ,Road,medium,small,1810.0,1610.9,39526.0
2,177,2017-06-22,True,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
83,3002,2017-12-09,unknown,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0
18,113,2017-01-01,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
46,796,2017-08-13,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
50,2803,2017-07-15,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009.0
12,2548,2017-06-12,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
7,3088,2017-09-27,True,Approved,Trek ,Road,low,medium,980.37,234.43,41701.0
32,499,2017-01-16,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
84,2657,2017-06-27,False,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
54,2918,2017-04-18,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,33259.0
50,1696,2017-02-12,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
70,2519,2017-09-13,True,Approved,Trek ,Standard,high,medium,495.72,297.43,42710.0
4,1884,2017-03-03,False,Approved,Giant ,Standard,high,medium,1129.13,677.48,40649.0
38,857,2017-03-24,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,34115.0
2,2359,2017-05-26,False,Approved,Giant ,Road,low,small,590.26,525.33,38647.0
59,1506,2017-09-27,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
49,1795,2017-07-09,False,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
78,1328,2017-07-16,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,41533.0
0,1066,2017-02-17,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
9,2714,2017-06-22,True,Approved,Norco ,Standard,medium,small,1216.14,1082.36,37698.0
40,1167,2017-12-20,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
36,1318,2017-06-04,True,Approved,Solex,Standard,low,medium,945.04,507.58,39526.0
3,2761,2017-11-17,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,36361.0
86,789,2017-06-07,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,36145.0
13,60,2017-06-13,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
63,1814,2017-09-11,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
85,2750,2017-07-28,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
9,2024,2017-07-13,False,Approved,OHM ,Road,medium,medium,742.54,667.4,41701.0
20,1027,2017-01-18,False,Approved,Trek ,Standard,medium,small,1775.81,1580.47,40303.0
87,1902,2017-08-01,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,36145.0
39,1514,2017-04-05,False,Approved,Giant ,Standard,medium,large,1812.75,582.48,40336.0
51,1952,2017-10-15,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,33259.0
54,3050,2017-04-21,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
91,2332,2017-02-06,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38339.0
67,173,2017-01-09,True,Approved,Norco ,Road,medium,medium,544.05,376.84,37659.0
63,3290,2017-07-06,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552.0
10,829,2017-11-09,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429.0
0,1877,2017-02-26,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,40670.0
34,2836,2017-05-01,True,Approved,Norco ,Road,high,large,774.53,464.72,37698.0
35,75,2017-06-16,False,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
57,1328,2017-12-21,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172.0
90,3332,2017-03-29,True,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
55,2076,2017-10-09,False,Approved,Trek ,Road,medium,large,1894.19,598.76,34586.0
56,2707,2017-11-17,False,Approved,Norco ,Mountain,low,small,688.63,612.88,34115.0
7,417,2017-02-22,False,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
36,1000,2017-02-19,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
