,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
14523,56,2732,2017-06-21,unknown,Approved,OHM ,Standard,medium,medium,183.86,137.9,35707.0
14524,17,1065,2017-06-22,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
14525,38,2510,2017-08-25,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40779.0
14526,98,407,2017-12-21,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,34170.0
14527,55,149,2017-12-12,False,Approved,Trek ,Road,medium,large,1894.19,598.76,35707.0
14528,15,448,2017-06-25,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
14529,77,3206,2017-08-28,True,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
14530,72,2202,2017-02-01,False,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
14531,78,3426,2017-01-06,False,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
14532,61,62,2017-08-30,False,Approved,OHM ,Standard,low,medium,71.16,56.93,34143.0
14533,55,3300,2017-10-21,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
14534,1,211,2017-11-21,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41245.0
14535,35,1447,2017-01-03,True,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
14536,19,2029,2017-07-21,False,Approved,OHM ,Road,high,large,12.01,7.21,39880.0
14537,43,887,2017-01-13,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
14538,0,1817,2017-11-21,False,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
14539,18,2424,2017-01-04,False,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0
14540,98,196,2017-04-02,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
14541,35,950,2017-11-21,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,33549.0
14542,64,168,2017-05-02,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,36668.0
14543,0,1416,2017-07-09,False,Approved,Solex,Standard,medium,medium,478.16,298.72,38573.0
14544,36,2048,2017-03-11,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
14545,21,1785,2017-08-28,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
14546,28,661,2017-11-26,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
14547,81,2875,2017-01-03,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
14548,44,2231,2017-10-27,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
14549,80,1594,2017-04-01,True,Approved,OHM ,Touring,low,medium,1073.07,933.84,42218.0
14550,17,505,2017-04-17,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
14551,39,2526,2017-01-09,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,40336.0
14552,100,737,2017-06-18,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
14553,6,1824,2017-07-16,False,Approved,OHM ,Standard,high,medium,227.88,136.73,40649.0
14554,26,1178,2017-01-25,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
14555,70,916,2017-11-24,False,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
14556,25,1686,2017-12-09,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,34115.0
14557,15,3387,2017-11-04,False,Approved,Norco ,Standard,low,medium,958.74,748.9,40670.0
14558,65,235,2017-07-01,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
14559,95,3443,2017-01-14,False,Approved,Giant ,Standard,medium,large,569.56,528.43,37874.0
14560,43,3125,2017-10-18,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,42218.0
14561,54,2026,2017-06-08,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,37823.0
14562,64,1811,2017-11-28,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
14563,82,1062,2017-08-22,True,Approved,Norco ,Standard,high,medium,1148.64,689.18,42226.0
14564,31,305,2017-07-09,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
14565,35,395,2017-09-16,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,38573.0
14566,17,2965,2017-08-24,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
14567,36,2237,2017-04-08,True,Approved,Solex,Standard,low,medium,945.04,507.58,36361.0
14568,88,3170,2017-07-01,False,Approved,Norco ,Standard,medium,medium,1198.46,381.1,36145.0
14569,79,221,2017-11-15,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
14570,23,2353,2017-08-13,True,Approved,Norco ,Mountain,low,small,688.63,612.88,39031.0
14571,73,2832,2017-04-07,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,35455.0
14572,96,1726,2017-07-08,False,Approved,Giant ,Standard,medium,large,1635.3,993.66,41434.0
14573,48,871,2017-08-03,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823.0
14574,54,255,2017-02-28,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
14575,59,2111,2017-09-04,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34143.0
14576,68,1868,2017-07-14,True,Approved,OHM ,Standard,medium,medium,1636.9,44.71,39915.0
14577,3,604,2017-05-27,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
14578,96,248,2017-08-18,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364.0
14579,86,2153,2017-10-03,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
14580,38,37,2017-12-23,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
14581,68,2188,2017-03-31,True,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
14582,10,1297,2017-08-24,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
14583,96,2815,2017-09-05,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
14584,85,2577,2017-07-18,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38482.0
14585,66,1812,2017-05-27,True,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
14586,64,2529,2017-07-14,False,Approved,Giant ,Standard,high,small,1977.36,1759.85,42145.0
14587,40,3075,2017-05-31,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,39526.0
14588,42,2569,2017-06-02,True,Approved,OHM ,Road,medium,small,1810.0,1610.9,39526.0
14589,21,2232,2017-08-22,True,Approved,Solex,Standard,medium,large,1071.23,380.74,34244.0
14590,28,2645,2017-11-28,False,Approved,Solex,Road,medium,small,1703.52,1516.13,39298.0
14591,76,2840,2017-02-21,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42226.0
14592,16,317,2017-03-06,False,Approved,Norco ,Standard,high,small,1661.92,1479.11,35160.0
14593,7,3214,2017-04-25,False,Approved,Trek ,Road,low,medium,980.37,234.43,38216.0
14594,71,490,2017-02-05,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
14595,19,2753,2017-05-25,True,Approved,OHM ,Road,high,large,12.01,7.21,39880.0
14596,27,2416,2017-03-26,True,Approved,Trek ,Standard,medium,medium,499.53,388.72,36334.0
14597,22,589,2017-07-01,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455.0
14598,96,2915,2017-02-14,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
14599,48,2633,2017-05-24,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
14600,70,993,2017-05-03,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
14601,65,2363,2017-07-14,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879.0
14602,88,174,2017-12-19,False,Approved,Norco ,Standard,medium,medium,1198.46,381.1,36145.0
14603,56,1109,2017-04-19,True,Approved,Norco ,Mountain,low,small,688.63,612.88,34244.0
14604,6,2953,2017-10-09,True,Approved,Solex,Standard,high,medium,748.17,448.9,41922.0
14605,77,2060,2017-02-15,True,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
14606,10,2325,2017-06-01,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37873.0
14607,49,1481,2017-01-02,True,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
14608,65,707,2017-01-16,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38647.0
14609,35,1098,2017-09-29,True,Approved,Trek ,Standard,low,medium,1057.51,154.4,40618.0
14610,25,2367,2017-08-21,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,39031.0
14611,97,1758,2017-07-15,True,Approved,Solex,Standard,medium,large,202.62,151.96,38002.0
14612,67,3301,2017-09-01,True,Approved,Norco ,Road,medium,medium,544.05,376.84,42710.0
14613,37,2051,2017-07-28,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
14614,96,16,2017-12-02,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,40336.0
14615,50,3447,2017-02-24,unknown,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
14616,35,3335,2017-01-01,unknown,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
14617,67,2212,2017-11-19,False,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
14618,49,3232,2017-01-09,True,Approved,Trek ,Road,medium,medium,533.51,400.13,33259.0
14619,12,1407,2017-04-20,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838.0
14620,48,20,2017-11-20,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688.0
14621,87,353,2017-04-17,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,38693.0
14622,60,382,2017-09-08,True,Approved,Giant ,Standard,high,small,1977.36,1759.85,40487.0
14623,32,2723,2017-10-25,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,33888.0
14624,76,440,2017-03-24,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
14625,82,3250,2017-09-23,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
14626,60,2788,2017-10-22,False,Approved,Giant ,Standard,high,small,1977.36,1759.85,40779.0
14627,86,2913,2017-02-10,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,36145.0
14628,36,2506,2017-07-24,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
14629,21,3195,2017-04-22,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
14630,74,369,2017-09-09,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0
14631,95,2006,2017-07-03,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,42226.0
14632,56,3181,2017-05-16,False,Approved,Norco ,Mountain,low,small,688.63,612.88,34244.0
14633,93,2679,2017-12-04,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
14634,40,786,2017-05-06,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
14635,57,731,2017-06-27,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
14636,85,2005,2017-01-17,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
14637,98,2769,2017-01-19,False,Approved,Trek ,Standard,high,medium,358.39,215.03,34556.0
14638,6,170,2017-01-30,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
14639,43,1334,2017-03-17,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
14640,0,1096,2017-05-11,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
14641,32,87,2017-12-12,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
14642,55,607,2017-07-18,False,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
14643,80,56,2017-12-28,True,Approved,OHM ,Touring,low,medium,1073.07,933.84,36145.0
14644,78,1129,2017-11-16,False,Approved,Giant ,Standard,medium,large,1765.3,709.48,42218.0
14645,73,943,2017-07-29,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,35455.0
14646,17,947,2017-11-01,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
14647,49,356,2017-10-30,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
14648,90,3418,2017-01-24,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
14649,89,2301,2017-12-14,unknown,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458.0
14650,59,1709,2017-12-26,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
14651,52,2936,2017-08-24,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,38206.0
14652,73,2788,2017-01-20,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
14653,90,3114,2017-04-10,unknown,Approved,Norco ,Standard,low,medium,363.01,290.41,36367.0
14654,59,3008,2017-01-22,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0
14655,98,201,2017-05-09,False,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
14656,91,2393,2017-08-30,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42226.0
14657,46,1332,2017-11-25,False,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0
14658,72,981,2017-09-15,True,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
14659,67,1314,2017-12-08,False,Approved,Norco ,Road,medium,medium,544.05,376.84,42710.0
14660,83,2169,2017-04-09,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
14661,0,1316,2017-05-07,True,Approved,Giant ,Standard,medium,large,569.56,528.43,33364.0
14662,16,3249,2017-02-22,True,Approved,Norco ,Standard,high,small,1661.92,1479.11,40336.0
14663,32,1372,2017-02-18,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
14664,29,2036,2017-04-13,False,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
14665,69,1924,2017-09-03,True,Approved,Giant ,Road,medium,medium,792.9,594.68,41922.0
14666,60,2615,2017-01-18,False,Approved,Giant ,Standard,high,small,1977.36,1759.85,41047.0
14667,70,903,2017-12-14,True,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
14668,63,2729,2017-12-24,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,39880.0
14669,38,2628,2017-07-02,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
14670,0,779,2017-03-18,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
14671,1,3427,2017-09-05,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,40784.0
14672,13,1111,2017-08-06,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0
14673,97,469,2017-09-14,True,Approved,OHM ,Road,medium,medium,742.54,667.4,41701.0
14674,2,504,2017-09-02,False,Approved,Giant ,Road,low,small,590.26,525.33,38647.0
14675,66,985,2017-05-20,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
14676,54,1761,2017-12-12,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,33259.0
14677,0,2099,2017-10-28,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34115.0
14678,52,1089,2017-07-22,True,Approved,OHM ,Road,medium,medium,1280.28,829.51,37220.0
14679,82,3147,2017-07-07,True,Approved,Norco ,Standard,high,medium,1148.64,689.18,38339.0
14680,10,1336,2017-06-10,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0
14681,50,2946,2017-10-28,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0
14682,3,841,2017-01-31,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,38991.0
14683,0,1821,2017-04-04,False,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
14684,57,2910,2017-08-31,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42295.0
14685,15,2618,2017-03-31,False,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
14686,5,2946,2017-11-29,False,Approved,Trek ,Mountain,low,medium,574.64,459.71,42560.0
14687,43,3286,2017-01-15,True,Cancelled,Solex,Standard,medium,medium,1151.96,649.49,36498.0
14688,56,1916,2017-05-26,True,Approved,Norco ,Mountain,low,small,688.63,612.88,34115.0
14689,37,773,2017-08-13,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,39526.0
14690,78,2611,2017-10-10,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
14691,28,1514,2017-09-21,True,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
14692,84,3407,2017-08-22,True,Approved,Giant ,Road,medium,medium,792.9,594.68,38859.0
14693,31,1140,2017-02-17,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,40336.0
14694,16,1243,2017-06-14,False,Approved,Norco ,Standard,high,small,1661.92,1479.11,34586.0
14695,38,1802,2017-01-16,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
14696,70,87,2017-07-19,True,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
14697,67,2621,2017-11-10,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
14698,28,2197,2017-07-08,False,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
14699,73,2091,2017-05-13,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
14700,81,577,2017-10-29,True,Approved,Norco ,Standard,medium,small,586.45,521.94,38206.0
14701,14,589,2017-08-28,True,Approved,Trek ,Standard,medium,small,1386.84,1234.29,39880.0
14702,87,19,2017-03-25,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
14703,87,216,2017-06-18,True,Approved,OHM ,Standard,medium,medium,1636.9,44.71,42105.0
14704,0,2989,2017-07-31,False,Approved,OHM ,Standard,medium,medium,183.86,137.9,41047.0
14705,8,250,2017-02-18,False,Approved,Solex,Road,medium,small,1703.52,1516.13,34586.0
14706,84,820,2017-03-22,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
14707,17,3126,2017-11-20,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
14708,86,2930,2017-04-02,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
14709,77,2210,2017-12-07,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
14710,0,31,2017-02-10,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
14711,41,3221,2017-10-09,False,Approved,Norco ,Standard,low,medium,958.74,748.9,35378.0
14712,85,462,2017-03-07,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0
14713,13,616,2017-02-19,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
14714,50,1160,2017-01-25,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
14715,35,2240,2017-11-06,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,33549.0
14716,16,2312,2017-08-13,True,Approved,Norco ,Standard,high,small,1661.92,1479.11,33888.0
14717,91,2452,2017-11-25,False,Approved,Solex,Standard,medium,medium,100.35,75.26,38002.0
14718,79,925,2017-03-12,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
14719,35,2182,2017-06-11,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
14720,0,608,2017-03-02,True,Approved,Norco ,Standard,low,medium,363.01,290.41,36367.0
14721,46,3323,2017-06-09,unknown,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
14722,22,3500,2017-11-01,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
14723,27,1711,2017-04-14,False,Approved,Trek ,Standard,low,medium,1057.51,154.4,35052.0
14724,92,2008,2017-10-21,False,Cancelled,WeareA2B,Standard,medium,small,1415.01,1259.36,34556.0
14725,53,2418,2017-02-03,True,Approved,OHM ,Standard,medium,medium,795.34,101.58,35707.0
14726,55,1388,2017-08-10,False,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
14727,59,2548,2017-04-01,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
14728,84,232,2017-07-19,True,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
14729,3,2638,2017-08-27,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,40784.0
14730,35,1772,2017-03-30,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,40649.0
14731,63,94,2017-11-17,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
14732,45,226,2017-05-09,False,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
14733,68,1629,2017-11-25,True,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
14734,94,897,2017-02-28,True,Approved,Giant ,Standard,medium,large,1635.3,993.66,41434.0
14735,64,733,2017-10-23,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
14736,5,2618,2017-05-17,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
14737,80,3004,2017-03-05,True,Approved,OHM ,Touring,low,medium,1073.07,933.84,36145.0
14738,1,1128,2017-07-20,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41245.0
14739,43,3108,2017-06-30,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
14740,0,76,2017-03-25,False,Approved,Trek ,Standard,medium,medium,499.53,388.72,37698.0
14741,15,2751,2017-10-10,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0
14742,0,1681,2017-07-20,True,Approved,Trek ,Road,medium,medium,533.51,400.13,35470.0
14743,21,1927,2017-12-04,True,Approved,Solex,Standard,medium,large,1071.23,380.74,36334.0
14744,69,2217,2017-02-13,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
14745,73,49,2017-07-19,unknown,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
14746,25,1930,2017-03-13,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,41009.0
14747,25,2989,2017-09-18,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,42295.0
14748,0,1714,2017-01-27,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,40336.0
14749,8,1400,2017-04-17,True,Cancelled,Solex,Road,medium,small,1703.52,1516.13,34586.0
14750,62,721,2017-08-05,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
14751,69,10,2017-09-08,False,Approved,Giant ,Road,medium,medium,792.9,594.68,38859.0
14752,37,783,2017-01-03,False,Approved,OHM ,Standard,low,medium,1793.43,248.82,36146.0
14753,41,216,2017-11-02,True,Approved,Norco ,Standard,low,medium,958.74,748.9,35160.0
14754,62,2270,2017-06-19,False,Approved,Solex,Standard,medium,medium,478.16,298.72,41245.0
14755,80,2700,2017-01-31,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,35455.0
14756,78,2533,2017-05-14,False,Approved,Giant ,Standard,medium,large,1765.3,709.48,42218.0
14757,0,3447,2017-08-18,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
14758,100,65,2017-06-22,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,38193.0
14759,38,1971,2017-01-15,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0
14760,47,1025,2017-10-31,True,Approved,Trek ,Road,low,small,1720.7,1531.42,41064.0
14761,52,2973,2017-07-16,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
14762,73,1482,2017-02-27,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
14763,17,351,2017-10-20,False,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0
14764,2,2908,2017-05-29,False,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0
14765,50,3155,2017-06-11,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0
14766,68,3228,2017-03-31,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
14767,41,1982,2017-07-09,False,Approved,Norco ,Standard,low,medium,958.74,748.9,35160.0
14768,67,1739,2017-09-17,False,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
14769,5,1695,2017-04-22,False,Approved,Giant ,Standard,high,medium,1129.13,677.48,38573.0
14770,63,2165,2017-08-08,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
14771,0,2182,2017-10-04,True,Approved,Norco ,Road,medium,medium,543.39,407.54,33888.0
14772,51,310,2017-09-19,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,39915.0
14773,2,590,2017-11-09,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0
14774,68,2702,2017-05-24,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,42105.0
14775,70,1513,2017-11-05,False,Approved,Trek ,Standard,high,medium,495.72,297.43,34996.0
14776,70,144,2017-03-16,True,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
14777,48,1234,2017-12-06,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
14778,77,484,2017-10-27,True,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
14779,97,1994,2017-11-06,True,Approved,OHM ,Road,medium,medium,742.54,667.4,33549.0
14780,62,639,2017-03-23,False,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
14781,32,938,2017-08-09,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
14782,31,1,2017-12-14,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,37337.0
14783,49,1785,2017-01-21,True,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
14784,37,2013,2017-11-13,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
14785,70,647,2017-02-02,False,Approved,Trek ,Standard,high,medium,495.72,297.43,36833.0
14786,36,2812,2017-07-15,False,Approved,Solex,Standard,low,medium,1289.85,74.51,35470.0
14787,32,2203,2017-05-08,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,36367.0
14788,26,1597,2017-03-26,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
14789,57,1906,2017-04-21,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
14790,99,1807,2017-06-23,True,Approved,Trek ,Road,low,small,1720.7,1531.42,37220.0
14791,24,570,2017-11-25,False,Approved,Solex,Road,medium,large,1777.8,820.78,34115.0
14792,78,1603,2017-07-12,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,37873.0
14793,90,825,2017-12-20,True,Approved,Norco ,Standard,low,medium,363.01,290.41,37626.0
14794,21,3064,2017-05-23,False,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0
14795,10,221,2017-02-02,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
14796,59,145,2017-05-24,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
14797,35,539,2017-09-09,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
14798,15,423,2017-01-25,True,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
14799,15,3014,2017-02-18,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
14800,3,648,2017-01-02,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
14801,44,445,2017-05-15,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
14802,63,528,2017-04-22,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
14803,79,1611,2017-02-15,True,Approved,Solex,Touring,medium,large,2083.94,675.03,36145.0
14804,0,1358,2017-05-11,False,Approved,Giant ,Standard,medium,large,569.56,528.43,37874.0
14805,57,3445,2017-05-13,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0
14806,75,2793,2017-06-03,False,Approved,Giant ,Touring,medium,large,1873.97,863.95,33429.0
14807,45,22,2017-09-24,True,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
